address,condition,occupancy,comments,Occupied
"24 Rounds Ave, Buffalo, NY",2,1,,1
"21 Rounds Ave, Buffalo, NY",1,1,,1
"31 Rounds Ave, Buffalo, NY",2,1,,1
"65 Rounds Ave, Buffalo, NY",2,1,,1
"3329 Bailey Ave, Buffalo, NY",3,1,,1
"430 Lisbon Ave, Buffalo, NY",2,1,,1
"450 Lisbon Ave, Buffalo, NY",2,1,,1
"447 Lisbon Ave, Buffalo, NY",2,1,,1
"460 Minnesota Ave, Buffalo, NY",2,1,,1
"471 Minnesota Ave, Buffalo, NY",3,1,,1
"486 Minnesota Ave, Buffalo, NY",2,1,,1
"534 Lasalle Ave, Buffalo, NY",2,1,,1
"548 Lasalle Ave, Buffalo, NY",1,1,,1
"515 Lasalle Ave, Buffalo, NY",2,1,,1
"104 Hewitt Ave, Buffalo, NY",2,1,,1
"148 Hewitt Ave, Buffalo, NY",1,1,,1
"165 Hewitt Ave, Buffalo, NY",1,1,,1
"161 Hewitt Ave, Buffalo, NY",3,1,,1
"151 Hewitt Ave, Buffalo, NY",1,1,,1
"97 Hewitt Ave, Buffalo, NY",1,1,,1
"89 Hewitt Ave, Buffalo, NY",1,1,,1
"130 Stockbridge, Buffalo, NY",2,1,,1
"554 Lisbon Ave, Buffalo, NY",1,1,,1
"4889 Lisbon Ave, Buffalo, NY",2,1,,1
"553 Lisbon Ave, Buffalo, NY",2,1,,1
"580 Minnesota Ave, Buffalo, NY",2,1,,1
"507 Minnesota Ave, Buffalo, NY",2,1,,1
"519 Minnesota Ave, Buffalo, NY",1,1,,1
"571 Minnesota Ave, Buffalo, NY",2,1,,1
"579 Minnesota Ave, Buffalo, NY",2,1,,1
"597 Minnesota Ave, Buffalo, NY",2,1,,1
"605 Minnesota Ave, Buffalo, NY",2,1,,1
"378 Winspear Ave, Buffalo, NY",2,1,,1
"386 Winspear Ave, Buffalo, NY",2,1,,1
"416 Winspear Ave, Buffalo, NY",1,1,,1
"420 Winspear Ave, Buffalo, NY",1,1,,1
"3394 Bailey Ave, Buffalo, NY",2,1,,1
"3396 Bailey Ave, Buffalo, NY",2,1,,1
"375 Winspear Ave, Buffalo, NY",2,1,,1
"398 Highgate Ave, Buffalo, NY",2,1,,1
"404 Highgate Ave, Buffalo, NY",1,1,,1
"442 Highgate Ave, Buffalo, NY",1,1,,1
"30 Rounds Ave, Buffalo, NY",1,1,,1
"64 Rounds Ave, Buffalo, NY",3,1,,1
"1328 Kensington Ave, Buffalo, NY",2,1,,1
"3364 Bailey Ave, Buffalo, NY",2,1,,1
"3365 Bailey Ave, Buffalo, NY",3,1,,1
"426 Lisbon Ave, Buffalo, NY",2,1,,1
"456 Lisbon Ave, Buffalo, NY",2,1,,1
"443 Lisbon Ave, Buffalo, NY",2,1,,1
"498 Minnesota Ave, Buffalo, NY",2,1,,1
"556 Lasalle Ave, Buffalo, NY",2,1,,1
"562 Lasalle Ave, Buffalo, NY",2,1,,1
"541 Lasalle Ave, Buffalo, NY",2,1,,1
"112 Hewitt Ave, Buffalo, NY",1,1,,1
"155 Hewitt Ave, Buffalo, NY",1,1,,1
"99 Hewitt Ave, Buffalo, NY",1,1,,1
"568 Lisbon Ave, Buffalo, NY",2,1,,1
"516 Minnesota Ave, Buffalo, NY",2,1,,1
"588 Minnesota Ave, Buffalo, NY",1,1,,1
"549 Minnesota Ave, Buffalo, NY",2,1,,1
"553 Minnesota Ave, Buffalo, NY",2,1,,1
"555 Minnesota Ave, Buffalo, NY",2,1,,1
"559 Minnesota Ave, Buffalo, NY",1,1,,1
"573 Minnesota Ave, Buffalo, NY",2,1,,1
"378 Winspear Ave, Buffalo, NY",2,1,,1
"382 Winspear Ave, Buffalo, NY",2,1,,1
"3417 Bailey Ave, Buffalo, NY",2,1,,1
"3445 Bailey Ave, Buffalo, NY",1,1,,1
"415 Winspear, Buffalo, NY",1,1,,1
"420 Highgate Ave, Buffalo, NY",2,1,,1
"16 Rounds Ave, Buffalo, NY",2,1,,1
"28 Rounds Ave, Buffalo, NY",1,1,,1
"25 Rounds Ave, Buffalo, NY",2,1,,1
"37 Rounds Ave, Buffalo, NY",3,1,,1
"67 Rounds Ave, Buffalo, NY",2,1,,1
"3355 Bailey Ave, Buffalo, NY",2,1,,1
"3311 Bailey Ave, Buffalo, NY",2,1,,1
"460 Lisbon Ave, Buffalo, NY",2,1,,1
"417 Lisbon Ave, Buffalo, NY",2,1,,1
"423 Lisbon Ave, Buffalo, NY",2,1,,1
"479 Lisbon Ave, Buffalo, NY",2,1,,1
"487 Lisbon Ave, Buffalo, NY",2,1,,1
"505 Lisbon Ave, Buffalo, NY",2,1,,1
"511 Lisbon Ave, Buffalo, NY",1,1,,1
"519 Lisbon Ave, Buffalo, NY",1,1,,1
"559 Lisbon Ave, Buffalo, NY",2,1,,1
"538 Minnesota Ave, Buffalo, NY",2,1,,1
"578 Minnesota Ave, Buffalo, NY",2,1,,1
"584 Minnesota Ave, Buffalo, NY",1,1,,1
"535 Minnesota Ave, Buffalo, NY",2,1,,1
"565 Minnesota Ave, Buffalo, NY",2,1,,1
"3428 Bailey Ave, Buffalo, NY",1,1,,1
"361 Winspear Ave, Buffalo, NY",1,1,,1
"365 Winspear Ave, Buffalo, NY",2,1,,1
"401 Winspear, Buffalo, NY",1,1,,1
"408 Highgate Ave, Buffalo, NY",1,1,,1
"446 Highgate Ave, Buffalo, NY",1,1,,1
"393 Highgate Ave, Buffalo, NY",1,1,,1
"425 Highgate Ave, Buffalo, NY",1,1,,1
"429 Highgate Ave, Buffalo, NY",1,1,,1
"445 Highgate Ave, Buffalo, NY",1,1,,1
"42 Rounds Ave, Buffalo, NY",2,1,,1
"3347 Bailey Ave, Buffalo, NY",4,2,Lot,0
"3331 Bailey Ave, Buffalo, NY",2,1,,1
"3315 Bailey Ave, Buffalo, NY",3,1,,1
"414 Lisbon Ave, Buffalo, NY",2,1,,1
"432 Lisbon Ave, Buffalo, NY",3,1,,1
"466 Lisbon Ave, Buffalo, NY",2,1,,1
"425 Lisbon Ave, Buffalo, NY",3,1,,1
"455 Lisbon Ave, Buffalo, NY",2,1,,1
"467 Minnesota Ave, Buffalo, NY",2,1,,1
"468 Minnesota Ave, Buffalo, NY",3,1,,1
"472 Minnesota Ave, Buffalo, NY",2,2,,0
"479 Minnesota Ave, Buffalo, NY",2,1,,1
"497 Minnesota Ave, Buffalo, NY",3,2,,0
"522 Minnesota Ave, Buffalo, NY",2,1,,1
"522 Lasalle Ave, Buffalo, NY",2,1,,1
"518 Lasalle Ave, Buffalo, NY",1,1,,1
"566 Lasalle Ave, Buffalo, NY",2,1,,1
"523 Lasalle Ave, Buffalo, NY",1,1,,1
"527 Lasalle Ave, Buffalo, NY",3,2,,0
"128 Hewitt Ave, Buffalo, NY",3,1,,1
"93 Hewitt Ave, Buffalo, NY",1,1,,1
"481 Lisbon Ave, Buffalo, NY",2,1,,1
"535 Lisbon Ave, Buffalo, NY",2,1,,1
"483 Lisbon Ave, Buffalo, NY",1,1,,1
"497 Lisbon Ave, Buffalo, NY",2,1,,1
"529 Lisbon Ave, Buffalo, NY",2,1,,1
"537 Lisbon Ave, Buffalo, NY",2,1,,1
"567 Lisbon Ave, Buffalo, NY",2,1,,1
"493 Lisbon Ave, Buffalo, NY",2,1,,1
"499 Lisbon Ave, Buffalo, NY",2,1,,1
"523 Lisbon Ave, Buffalo, NY",2,1,,1
"541 Lisbon Ave, Buffalo, NY",2,1,,1
"555 Lisbon Ave, Buffalo, NY",2,1,,1
"561 Lisbon Ave, Buffalo, NY",2,1,,1
"520 Minnesota Ave, Buffalo, NY",2,1,,1
"526 Minnesota Ave, Buffalo, NY",2,1,,1
"526 Minnesota Ave, Buffalo, NY",2,1,,1
"530 Minnesota Ave, Buffalo, NY",2,1,,1
"532 Minnesota Ave, Buffalo, NY",2,1,,1
"564 Minnesota Ave, Buffalo, NY",2,1,,1
"583 Minnesota Ave, Buffalo, NY",3,2,,0
"376 Winspear Ave, Buffalo, NY",2,1,,1
"3382 Bailey Ave, Buffalo, NY",3,2,,0
"3395 Bailey Ave, Buffalo, NY",3,2,,0
"397 Winspear, Buffalo, NY",1,1,,1
"407 Winspear, Buffalo, NY",1,1,,1
"440 Highgate Ave, Buffalo, NY",1,1,,1
"38 Rounds Ave, Buffalo, NY",2,1,,1
"54 Rounds Ave, Buffalo, NY",1,1,,1
"68 Rounds Ave, Buffalo, NY",2,1,,1
"17 Rounds Ave, Buffalo, NY",1,1,,1
"29 Rounds Ave, Buffalo, NY",2,1,,1
"45 Rounds Ave, Buffalo, NY",1,1,,1
"3322 Bailey Ave, Buffalo, NY",3,1,,1
"3315 Bailey Ave, Buffalo, NY",2,1,,1
"441 Lisbon Ave, Buffalo, NY",2,1,,1
"451 Lisbon Ave, Buffalo, NY",2,1,,1
"453 Lisbon Ave, Buffalo, NY",2,1,,1
"549 Lisbon Ave, Buffalo, NY",1,1,,1
"508 Minnesota Ave, Buffalo, NY",3,1,,1
"510 Minnesota Ave, Buffalo, NY",2,1,,1
"1334 Kensington Ave, Buffalo, NY",2,1,,1
"1338 Kensington Ave, Buffalo, NY",2,1,,1
"3343 Bailey Ave, Buffalo, NY",2,1,,1
"3319 Bailey Ave, Buffalo, NY",3,1,,1
"429 Lisbon Ave, Buffalo, NY",2,1,,1
"459 Lisbon Ave, Buffalo, NY",2,1,,1
"3335 Bailey Ave, Buffalo, NY",2,1,,1
"440 Lisbon Ave, Buffalo, NY",2,1,,1
"444 Lisbon Ave, Buffalo, NY",2,1,,1
"468 Lisbon Ave, Buffalo, NY",2,1,,1
"419 Lisbon Ave, Buffalo, NY",3,1,,1
"435 Lisbon Ave, Buffalo, NY",2,1,,1
"447 Minnesota Ave, Buffalo, NY",4,2,Lot,0
"456 Minnesota Ave, Buffalo, NY",2,1,,1
"476 Minnesota Ave, Buffalo, NY",2,1,,1
"484 Minnesota Ave, Buffalo, NY",2,1,,1
"493 Minnesota Ave, Buffalo, NY",2,1,,1
"524 Lasalle Ave, Buffalo, NY",1,1,,1
"538 Lasalle Ave, Buffalo, NY",1,1,,1
"544 Lasalle Ave, Buffalo, NY",1,1,,1
"550 Lasalle Ave, Buffalo, NY",1,1,,1
"531 Lasalle Ave, Buffalo, NY",1,1,,1
"453 Minnesota Ave, Buffalo, NY",1,1,,1
"470 Minnesota Ave, Buffalo, NY",2,1,,1
"483 Minnesota Ave, Buffalo, NY",1,1,,1
"485 Minnesota Ave, Buffalo, NY",2,1,,1
"547 Lasalle Ave, Buffalo, NY",2,1,,1
"553 Lasalle Ave, Buffalo, NY",2,1,,1
"559 Lasalle Ave, Buffalo, NY",2,1,,1
"88 Hewitt Ave, Buffalo, NY",1,1,,1
"98 Hewitt Ave, Buffalo, NY",2,1,,1
"114 Hewitt Ave, Buffalo, NY",1,1,,1
"142 Hewitt Ave, Buffalo, NY",1,1,,1
"159 Hewitt Ave, Buffalo, NY",3,2,,0
"147 Hewitt Ave, Buffalo, NY",1,1,,1
"126 Stockbridge, Buffalo, NY",1,1,,1
"454 Minnesota Ave, Buffalo, NY",3,1,,1
"457 Minnesota Ave, Buffalo, NY",3,2,,0
"462 Minnesota Ave, Buffalo, NY",2,1,,1
"491 Minnesota Ave, Buffalo, NY",2,1,,1
"517 Lasalle Ave, Buffalo, NY",2,1,,1
"537 Lasalle Ave, Buffalo, NY",3,2,,0
"543 Lasalle Ave, Buffalo, NY",2,1,,1
"567 Lasalle Ave, Buffalo, NY",2,1,,1
"465 Minnesota Ave, Buffalo, NY",2,1,,1
"473 Minnesota Ave, Buffalo, NY",2,1,,1
"477 Minnesota Ave, Buffalo, NY",1,1,,1
"480 Minnesota Ave, Buffalo, NY",3,2,,0
"518 Minnesota Ave, Buffalo, NY",1,1,,1
"526 Lasalle Ave, Buffalo, NY",2,1,,1
"549 Lasalle Ave, Buffalo, NY",2,1,,1
"84 Hewitt Ave, Buffalo, NY",1,1,,1
"137 Hewitt Ave, Buffalo, NY",4,2,Lot,0
"113 Hewitt Ave, Buffalo, NY",1,1,,1
"90 Hewitt Ave, Buffalo, NY",1,1,,1
"132 Hewitt Ave, Buffalo, NY",3,1,,1
"141 Hewitt Ave, Buffalo, NY",1,1,,1
"133 Hewitt Ave, Buffalo, NY",1,1,,1
"131 Hewitt Ave, Buffalo, NY",1,1,,1
"136 Stockbridge, Buffalo, NY",1,1,,1
"94 Hewitt Ave, Buffalo, NY",1,1,,1
"143 Hewitt Ave, Buffalo, NY",1,1,,1
"123 Hewitt Ave, Buffalo, NY",1,1,,1
"102 Hewitt Ave, Buffalo, NY",1,1,,1
"122 Hewitt Ave, Buffalo, NY",1,1,,1
"124 Hewitt Ave, Buffalo, NY",1,1,,1
"146 Hewitt Ave, Buffalo, NY",1,1,,1
"99 Hewitt Ave, Buffalo, NY",1,1,,1
"134 Hewitt Ave, Buffalo, NY",1,1,,1
"85 Hewitt Ave, Buffalo, NY",1,1,,1
"105 Hewitt Ave, Buffalo, NY",1,1,,1
"134 Stockbridge, Buffalo, NY",2,1,,1
"130 Stockbridge Ave, Buffalo, NY",1,1,,1
"168 Stockbridge Ave, Buffalo, NY",1,1,,1
"174 Stockbridge Ave, Buffalo, NY",1,1,,1
"196 Stockbridge Ave, Buffalo, NY",2,1,,1
"215 Stockbridge Ave, Buffalo, NY",1,1,,1
"195 Stockbridge Ave, Buffalo, NY",1,1,,1
"173 Stockbridge Ave, Buffalo, NY",1,1,,1
"159 Stockbridge Ave, Buffalo, NY",1,1,,1
"149 Stockbridge Ave, Buffalo, NY",1,1,,1
"139 Stockbridge Ave, Buffalo, NY",1,1,,1
"19 Lisbon Ave, Buffalo, NY",3,1,,1
"49 Lisbon Ave, Buffalo, NY",2,1,,1
"63 Lisbon Ave, Buffalo, NY",3,1,,1
"79 Lisbon Ave, Buffalo, NY",2,1,,1
"60 Lisbon Ave, Buffalo, NY",2,1,,1
"38 Lisbon Ave, Buffalo, NY",3,1,,1
"31 Highgate Ave, Buffalo, NY",2,1,,1
"59 Highgate Ave, Buffalo, NY",1,1,,1
"64 Highgate Ave, Buffalo, NY",1,1,,1
"60 Highgate Ave, Buffalo, NY",1,1,,1
"20 Highgate Ave, Buffalo, NY",1,1,,1
"134 Stockbridge Ave, Buffalo, NY",2,1,,1
"164 Stockbridge Ave, Buffalo, NY",1,1,,1
"224 Stockbridge Ave, Buffalo, NY",1,1,,1
"229 Stockbridge Ave, Buffalo, NY",2,1,,1
"211 Stockbridge Ave, Buffalo, NY",1,1,,1
"177 Stockbridge Ave, Buffalo, NY",1,1,,1
"171 Stockbridge Ave, Buffalo, NY",1,1,,1
"143 Stockbridge Ave, Buffalo, NY",1,1,,1
"135 Stockbridge Ave, Buffalo, NY",1,1,,1
"43 Lisbon Ave, Buffalo, NY",3,1,,1
"59 Lisbon Ave, Buffalo, NY",3,2,,0
"67 Lisbon Ave, Buffalo, NY",3,1,,1
"73 Lisbon Ave, Buffalo, NY",3,1,,1
"72 Lisbon Ave, Buffalo, NY",3,2,,0
"52 Lisbon Ave, Buffalo, NY",3,1,,1
"48 Lisbon Ave, Buffalo, NY",3,1,,1
"40 Lisbon Ave, Buffalo, NY",3,1,,1
"35 Highgate Ave, Buffalo, NY",2,2,,0
"37 Highgate Ave, Buffalo, NY",1,1,,1
"52 Highgate Ave, Buffalo, NY",1,1,,1
"36 Highgate Ave, Buffalo, NY",1,1,,1
"136 Stockbridge Ave, Buffalo, NY",1,1,,1
"154 Stockbridge Ave, Buffalo, NY",1,1,,1
"216 Stockbridge Ave, Buffalo, NY",2,2,,0
"230 Stockbridge Ave, Buffalo, NY",2,1,,1
"227 Stockbridge Ave, Buffalo, NY",1,1,,1
"197 Stockbridge Ave, Buffalo, NY",1,1,,1
"90 Lisbon Ave, Buffalo, NY",3,1,,1
"0 Highgate Ave, Buffalo, NY",2,1,,1
"17 Highgate Ave, Buffalo, NY",1,1,,1
"52 Highgate Ave, Buffalo, NY",1,1,,1
"140 Stockbridge Ave, Buffalo, NY",1,1,,1
"148 Stockbridge Ave, Buffalo, NY",1,1,,1
"160 Stockbridge Ave, Buffalo, NY",1,1,,1
"172 Stockbridge Ave, Buffalo, NY",1,1,,1
"202 Stockbridge Ave, Buffalo, NY",1,1,,1
"228 Stockbridge Ave, Buffalo, NY",1,1,,1
"197 Stockbridge Ave, Buffalo, NY",1,1,,1
"163 Stockbridge Ave, Buffalo, NY",1,1,,1
"131 Stockbridge Ave, Buffalo, NY",1,1,,1
"27 Lisbon Ave, Buffalo, NY",3,1,,1
"35 Lisbon Ave, Buffalo, NY",2,1,,1
"32 Lisbon Ave, Buffalo, NY",3,1,,1
"32 Highgate Ave, Buffalo, NY",1,1,,1
"26 Highgate Ave, Buffalo, NY",1,1,,1
"3101 Main St, Buffalo, NY",2,1,,1
"3087 Main St, Buffalo, NY",2,1,,1
"3083 Main St, Buffalo, NY",2,1,,1
"144 Stockbridge Ave, Buffalo, NY",2,1,,1
"186 Stockbridge Ave, Buffalo, NY",3,2,,0
"223 Stockbridge Ave, Buffalo, NY",1,1,,1
"153 Stockbridge Ave, Buffalo, NY",1,1,,1
"39 Lisbon Ave, Buffalo, NY",3,1,,1
"55 Lisbon Ave, Buffalo, NY",2,1,,1
"46 Lisbon Ave, Buffalo, NY",3,1,,1
"67 Highgate Ave, Buffalo, NY",1,1,,1
"71 Highgate Ave, Buffalo, NY",2,1,,1
"12 Highgate Ave, Buffalo, NY",1,1,,1
"148 Stockbridge Ave, Buffalo, NY",1,1,,1
"205 Stockbridge Ave, Buffalo, NY",1,1,,1
"145 Stockbridge Ave, Buffalo, NY",1,1,,1
"143 Stockbridge Ave, Buffalo, NY",1,1,,1
"15 Lisbon Ave, Buffalo, NY",2,1,,1
"47 Lisbon Ave, Buffalo, NY",3,1,,1
"84 Lisbon Ave, Buffalo, NY",3,2,,0
"60 Lisbon Ave, Buffalo, NY",3,2,,0
"45 Highgate Ave, Buffalo, NY",1,1,,1
"44 Highgate Ave, Buffalo, NY",1,1,,1
"40 Highgate Ave, Buffalo, NY",1,1,,1
"20 Highgate Ave, Buffalo, NY",1,1,,1
"14 Highgate Ave, Buffalo, NY",1,1,,1
"6 Highgate Ave, Buffalo, NY",2,1,,1
"150 Stockbridge Ave, Buffalo, NY",1,1,,1
"200 Stockbridge Ave, Buffalo, NY",1,1,,1
"201 Stockbridge Ave, Buffalo, NY",1,1,,1
"129 Stockbridge Ave, Buffalo, NY",1,1,,1
"125 Stockbridge Ave, Buffalo, NY",2,1,,1
"80 Lisbon Ave, Buffalo, NY",2,1,,1
"68 Lisbon Ave, Buffalo, NY",3,1,,1
"28 Lisbon Ave, Buffalo, NY",3,1,,1
"63 Highgate Ave, Buffalo, NY",1,1,,1
"3125 Main St, Buffalo, NY",1,1,,1
"3063 Main St, Buffalo, NY",2,1,,1
"158 Stockbridge Ave, Buffalo, NY",1,1,,1
"188 Stockbridge Ave, Buffalo, NY",2,1,,1
"206 Stockbridge Ave, Buffalo, NY",1,1,,1
"220 Stockbridge Ave, Buffalo, NY",1,1,,1
"219 Stockbridge Ave, Buffalo, NY",1,1,,1
"157 Stockbridge Ave, Buffalo, NY",1,1,,1
"76 Lisbon Ave, Buffalo, NY",3,1,,1
"59 Highgate Ave, Buffalo, NY",1,1,,1
"72 Highgate Ave, Buffalo, NY",2,1,,1
"64 Highgate Ave, Buffalo, NY",1,1,,1
"24 Highgate Ave, Buffalo, NY",1,1,,1
"3077 Main St, Buffalo, NY",1,1,,1
"174 Stockbridge Ave, Buffalo, NY",1,1,,1
"214 Stockbridge Ave, Buffalo, NY",1,1,,1
"191 Stockbridge Ave, Buffalo, NY",1,1,,1
"15 Lisbon Ave, Buffalo, NY",3,1,,1
"27 Lisbon Ave, Buffalo, NY",3,1,,1
"56 Lisbon Ave, Buffalo, NY",3,2,,0
"52 Lisbon Ave, Buffalo, NY",3,1,,1
"27 Highgate Ave, Buffalo, NY",1,1,,1
"41 Highgate Ave, Buffalo, NY",1,1,,1
"48 Highgate Ave, Buffalo, NY",1,1,,1
"178 Stockbridge Ave, Buffalo, NY",1,1,,1
"182 Stockbridge Ave, Buffalo, NY",1,1,,1
"192 Stockbridge Ave, Buffalo, NY",3,2,,0
"187 Stockbridge Ave, Buffalo, NY",1,1,,1
"183 Stockbridge Ave, Buffalo, NY",1,1,,1
"145 Stockbridge Ave, Buffalo, NY",1,1,,1
"75 Lisbon Ave, Buffalo, NY",2,1,,1
"89 Lisbon Ave, Buffalo, NY",3,1,,1
"23 Highgate Ave, Buffalo, NY",1,1,,1
"37 Highgate Ave, Buffalo, NY",1,1,,1
"76 Highgate Ave, Buffalo, NY",2,1,,1
"68 Highgate Ave, Buffalo, NY",1,1,,1
"3107 Main St, Buffalo, NY",2,1,,1
"3105 Main St, Buffalo, NY",1,1,,1
"210 Stockbridge Ave, Buffalo, NY",1,1,,1
"219 Stockbridge Ave, Buffalo, NY",1,1,,1
"209 Stockbridge Ave, Buffalo, NY",1,1,,1
"181 Stockbridge Ave, Buffalo, NY",1,1,,1
"167 Stockbridge Ave, Buffalo, NY",1,1,,1
"25 Lisbon Ave, Buffalo, NY",2,1,,1
"83 Lisbon Ave, Buffalo, NY",2,1,,1
"64 Lisbon Ave, Buffalo, NY",2,,,1
"26 Lisbon Ave, Buffalo, NY",2,1,,1
"7 Highgate Ave, Buffalo, NY",2,1,,1
"11 Highgate Ave, Buffalo, NY",1,1,,1
"49 Highgate Ave, Buffalo, NY",1,1,,1
"55 Highgate Ave, Buffalo, NY",1,1,,1
"56 Highgate Ave, Buffalo, NY",1,1,,1
"3081 Main St, Buffalo, NY",2,1,,1
"262 Comstock Ave, Buffalo, NY",3,1,,1
"244 Comstock Ave, Buffalo, NY",3,2,,0
"230 Comstock Ave, Buffalo, NY",1,1,,1
"226 Comstock Ave, Buffalo, NY",3,1,,1
"216 Comstock Ave, Buffalo, NY",1,1,,1
"214 Comstock Ave, Buffalo, NY",2,1,,1
"241 Comstock Ave, Buffalo, NY",2,1,,1
"221 Comstock Ave, Buffalo, NY",2,1,,1
"220 Dartmouth Ave, Buffalo, NY",2,1,,1
"226 Dartmouth Ave, Buffalo, NY",1,1,,1
"202 Hewitt Ave, Buffalo, NY",1,1,,1
"206 Hewitt Ave, Buffalo, NY",2,1,,1
"208 Hewitt Ave, Buffalo, NY",2,1,,1
"228 Hewitt Ave, Buffalo, NY",2,1,,1
"246 Hewitt Ave, Buffalo, NY",3,2,,0
"266 Hewitt Ave, Buffalo, NY",2,1,,1
"506 Stockbridge Ave, Buffalo, NY",2,1,,1
"254 Comstock Ave, Buffalo, NY",1,1,,1
"222 Comstock Ave, Buffalo, NY",1,1,,1
"259 Comstock Ave, Buffalo, NY",1,1,,1
"238 Dartmouth Ave, Buffalo, NY",2,1,,1
"247 Dartmouth Ave, Buffalo, NY",2,1,,1
"216 Hewitt Ave, Buffalo, NY",1,1,,1
"218 Hewitt Ave, Buffalo, NY",1,1,,1
"222 Hewitt Ave, Buffalo, NY",2,1,,1
"232 Hewitt Ave, Buffalo, NY",2,1,,1
"240 Hewitt Ave, Buffalo, NY",1,1,,1
"251 Hewitt Ave, Buffalo, NY",3,1,,1
"257 Hewitt Ave, Buffalo, NY",1,1,,1
"502 Stockbridge Ave, Buffalo, NY",3,1,,1
"538 Stockbridge Ave, Buffalo, NY",1,1,,1
"540 Stockbridge Ave, Buffalo, NY",2,1,,1
"562 Stockbridge Ave, Buffalo, NY",2,1,,1
"487 Stockbridge Ave, Buffalo, NY",1,1,,1
"499 Stockbridge Ave, Buffalo, NY",2,1,,1
"525 Stockbridge Ave, Buffalo, NY",2,1,,1
"557 Stockbridge Ave, Buffalo, NY",2,1,,1
"186 Westminster Ave, Buffalo, NY",3,1,,1
"478 Berkshire Ave, Buffalo, NY",2,1,,1
"518 Berkshire Ave, Buffalo, NY",2,1,,1
"530 Berkshire Ave, Buffalo, NY",2,1,,1
"750 E Amherst St, Buffalo, NY",2,1,,1
"29 Westminster Ave, Buffalo, NY",2,1,,1
"41 Westminster Ave, Buffalo, NY",3,1,,1
"45 Westminster Ave, Buffalo, NY",1,1,,1
"55 Westminster Ave, Buffalo, NY",2,1,,1
"1166 Kensington Ave, Buffalo, NY",3,1,,1
"1174 Kensington Ave, Buffalo, NY",2,1,,1
"1188 Kensington Ave, Buffalo, NY",3,1,,1
"1192 Kensington Ave, Buffalo, NY",3,2,,0
"1183 Kensington Ave, Buffalo, NY",2,1,,1
"246 Comstock Ave, Buffalo, NY",1,1,,1
"206 Comstock Ave, Buffalo, NY",1,1,,1
"196 Comstock Ave, Buffalo, NY",2,1,,1
"210 Dartmouth Ave, Buffalo, NY",1,1,,1
"201 Dartmouth Ave, Buffalo, NY",1,1,,1
"217 Dartmouth Ave, Buffalo, NY",2,1,,1
"241 Dartmouth Ave, Buffalo, NY",2,1,,1
"257 Dartmouth Ave, Buffalo, NY",1,1,,1
"219 Hewitt Ave, Buffalo, NY",2,1,,1
"233 Hewitt Ave, Buffalo, NY",1,1,,1
"255 Hewitt Ave, Buffalo, NY",1,1,,1
"518 Stockbridge Ave, Buffalo, NY",2,2,,0
"534 Stockbridge Ave, Buffalo, NY",1,1,,1
"552 Stockbridge Ave, Buffalo, NY",2,1,,1
"485 Stockbridge Ave, Buffalo, NY",2,1,,1
"491 Stockbridge Ave, Buffalo, NY",2,1,,1
"541 Stockbridge Ave, Buffalo, NY",2,1,,1
"549 Stockbridge Ave, Buffalo, NY",1,1,,1
"557 Stockbridge Ave, Buffalo, NY",2,1,,1
"563 Stockbridge Ave, Buffalo, NY",3,1,,1
"569 Stockbridge Ave, Buffalo, NY",4,2,,0
"495 Berkshire Ave, Buffalo, NY",2,1,,1
"3121 Bailey Ave, Buffalo, NY",2,1,,1
"754 E Amherst St, Buffalo, NY",3,1,,1
"756 E Amherst St, Buffalo, NY",2,1,,1
"21 Westminster Ave, Buffalo, NY",1,1,,1
"35 Westminster Ave, Buffalo, NY",2,1,,1
"49 Westminster Ave, Buffalo, NY",2,1,,1
"75 Westminster Ave, Buffalo, NY",2,1,,1
"1130 Kensington Ave, Buffalo, NY",3,2,,0
"1148 Kensington Ave, Buffalo, NY",3,2,,0
"1211 Kensington Ave, Buffalo, NY",2,1,,1
"240 Comstock Ave, Buffalo, NY",1,1,,1
"200 Comstock Ave, Buffalo, NY",1,1,,1
"263 Comstock Ave, Buffalo, NY",1,1,,1
"237 Comstock Ave, Buffalo, NY",2,1,,1
"225 Comstock Ave, Buffalo, NY",1,1,,1
"197 Comstock Ave, Buffalo, NY",1,1,,1
"212 Dartmouth Ave, Buffalo, NY",1,1,,1
"242 Dartmouth Ave, Buffalo, NY",1,1,,1
"246 Dartmouth Ave, Buffalo, NY",1,1,,1
"231 Dartmouth Ave, Buffalo, NY",3,1,,1
"197 Hewitt Ave, Buffalo, NY",2,1,,1
"229 Hewitt Ave, Buffalo, NY",1,1,,1
"484 Stockbridge Ave, Buffalo, NY",2,1,,1
"494 Stockbridge Ave, Buffalo, NY",2,1,,1
"510 Stockbridge Ave, Buffalo, NY",1,1,,1
"520 Stockbridge Ave, Buffalo, NY",2,1,,1
"526 Stockbridge Ave, Buffalo, NY",2,1,,1
"495 Stockbridge Ave, Buffalo, NY",1,1,,1
"490 Berkshire Ave, Buffalo, NY",2,1,,1
"492 Berkshire Ave, Buffalo, NY",3,1,,1
"508 Berkshire Ave, Buffalo, NY",2,1,,1
"526 Berkshire Ave, Buffalo, NY",2,1,,1
"3154 Bailey Ave, Buffalo, NY",3,1,,1
"3149 Bailey Ave, Buffalo, NY",1,1,,1
"720 E Amherst St, Buffalo, NY",2,1,,1
"59 Westminster Ave, Buffalo, NY",3,1,,1
"1142 Kensington Ave, Buffalo, NY",3,2,,0
